state_id,state_key,action,action_idx,eligibility_infeasible,infeasible_rate,clinical_reason,inferred_probability,threshold_used,inferred_infeasible,match
126,12|0|1|2|0|0|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
126,12|0|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
126,12|0|1|2|0|0|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
126,12|0|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
127,18|0|1|2|0|0|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
127,18|0|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
127,18|0|1|2|0|0|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
127,18|0|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
128,24|0|1|2|0|0|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
128,24|0|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.3333333333333333,0.16,True,True
128,24|0|1|2|0|0|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
128,24|0|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
129,0|2|2|2|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
129,0|2|2|2|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
129,0|2|2|2|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
129,0|2|2|2|0|2|1|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
130,12|2|2|0|1|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
130,12|2|2|0|1|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
130,12|2|2|0|1|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
130,12|2|2|0|1|2|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
131,18|2|1|3|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.3333333333333333,0.16,True,True
131,18|2|1|3|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
131,18|2|1|3|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
131,18|2|1|3|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.3333333333333333,0.16,True,True
132,12|1|1|4|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
132,12|1|1|4|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
132,12|1|1|4|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
132,12|1|1|4|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
133,18|1|1|0|1|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
133,18|1|1|0|1|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
133,18|1|1|0|1|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
133,18|1|1|0|1|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
134,24|1|1|0|1|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
134,24|1|1|0|1|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
134,24|1|1|0|1|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
134,24|1|1|0|1|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
135,0|2|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
135,0|2|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
135,0|2|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
135,0|2|2|3|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
136,12|2|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
136,12|2|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
136,12|2|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
136,12|2|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
137,0|0|2|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
137,0|0|2|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
137,0|0|2|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
137,0|0|2|2|0|2|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
138,12|0|2|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
138,12|0|2|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
138,12|0|2|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
138,12|0|2|2|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
139,18|0|1|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
139,18|0|1|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
139,18|0|1|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
139,18|0|1|2|0|2|0|0|0,Surgery,3,True,0.5,not first-line month,0.8333333333333334,0.16,True,True
140,24|0|1|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
140,24|0|1|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
140,24|0|1|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
140,24|0|1|2|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
141,0|1|2|3|0|0|0|1|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
141,0|1|2|3|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
141,0|1|2|3|0|0|0|1|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
141,0|1|2|3|0|0|0|1|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
142,6|1|1|3|0|0|0|1|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
142,6|1|1|3|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
142,6|1|1|3|0|0|0|1|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
142,6|1|1|3|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
143,12|1|1|3|0|0|0|1|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
143,12|1|1|3|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
143,12|1|1|3|0|0|0|1|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
143,12|1|1|3|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
144,18|1|1|3|0|0|0|1|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
144,18|1|1|3|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
144,18|1|1|3|0|0|0|1|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
144,18|1|1|3|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
145,24|1|2|4|0|0|0|1|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
145,24|1|2|4|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
145,24|1|2|4|0|0|0|1|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
145,24|1|2|4|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
146,0|0|1|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
146,0|0|1|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
146,0|0|1|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
146,0|0|1|3|0|2|0|0|0,Surgery,3,True,0.5,allowed,0.0,0.16,False,False
147,6|0|2|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
147,6|0|2|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
147,6|0|2|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
147,6|0|2|3|0|2|0|0|0,Surgery,3,True,0.5,not first-line month,0.8333333333333334,0.16,True,True
148,12|0|1|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
148,12|0|1|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
148,12|0|1|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
148,12|0|1|2|0|2|0|0|0,Surgery,3,True,0.6666666666666666,not first-line month,1.0,0.16,True,True
149,24|0|2|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
149,24|0|2|2|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
149,24|0|2|2|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
149,24|0|2|2|0|2|0|0|0,Surgery,3,True,0.5,not first-line month,0.8333333333333334,0.16,True,True
150,0|0|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
150,0|0|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
150,0|0|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
150,0|0|1|2|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
151,6|0|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
151,6|0|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
151,6|0|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
151,6|0|1|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,1.0,0.16,True,True
152,12|0|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
152,12|0|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
152,12|0|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
152,12|0|1|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,1.0,0.16,True,True
153,18|0|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
153,18|0|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
153,18|0|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
153,18|0|1|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
154,24|0|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
154,24|0|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
154,24|0|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
154,24|0|1|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
155,0|1|1|1|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
155,0|1|1|1|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
155,0|1|1|1|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
155,0|1|1|1|0|2|1|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
156,6|1|1|1|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
156,6|1|1|1|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
156,6|1|1|1|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
156,6|1|1|1|0|2|1|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
157,12|1|1|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
157,12|1|1|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
157,12|1|1|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
157,12|1|1|3|0|2|1|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
158,18|1|1|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
158,18|1|1|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
158,18|1|1|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
158,18|1|1|3|0|2|1|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
159,24|1|1|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
159,24|1|1|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
159,24|1|1|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
159,24|1|1|3|0|2|1|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
160,6|2|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
160,6|2|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
160,6|2|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
160,6|2|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
161,0|1|1|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
161,0|1|1|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
161,0|1|1|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
161,0|1|1|2|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
162,0|0|1|1|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
162,0|0|1|1|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
162,0|0|1|1|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
162,0|0|1|1|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
163,6|0|1|1|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
163,6|0|1|1|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
163,6|0|1|1|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
163,6|0|1|1|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
164,12|0|1|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
164,12|0|1|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
164,12|0|1|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
164,12|0|1|3|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
165,18|0|1|4|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
165,18|0|1|4|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
165,18|0|1|4|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
165,18|0|1|4|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
166,24|0|1|4|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
166,24|0|1|4|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
166,24|0|1|4|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
166,24|0|1|4|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
167,0|3|1|3|0|0|0|1|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
167,0|3|1|3|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
167,0|3|1|3|0|0|0|1|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
167,0|3|1|3|0|0|0|1|0,Surgery,3,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
168,6|3|1|2|0|0|0|1|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
168,6|3|1|2|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
168,6|3|1|2|0|0|0|1|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
168,6|3|1|2|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
169,12|3|2|2|0|0|0|1|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
169,12|3|2|2|0|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
169,12|3|2|2|0|0|0|1|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
169,12|3|2|2|0|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
170,18|3|1|0|1|0|0|1|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
170,18|3|1|0|1|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
170,18|3|1|0|1|0|0|1|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
170,18|3|1|0|1|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
171,24|3|1|0|1|0|0|1|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
171,24|3|1|0|1|0|0|1|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
171,24|3|1|0|1|0|0|1|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
171,24|3|1|0|1|0|0|1|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
172,0|2|2|3|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
172,0|2|2|3|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
172,0|2|2|3|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
172,0|2|2|3|0|1|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
173,18|2|2|1|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
173,18|2|2|1|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
173,18|2|2|1|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
173,18|2|2|1|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
174,24|2|2|0|1|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
174,24|2|2|0|1|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
174,24|2|2|0|1|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
174,24|2|2|0|1|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
175,0|3|1|2|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
175,0|3|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
175,0|3|1|2|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
175,0|3|1|2|0|0|1|0|0,Surgery,3,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
176,6|3|1|1|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
176,6|3|1|1|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
176,6|3|1|1|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
176,6|3|1|1|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.0,0.16,False,False
177,12|3|0|2|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
177,12|3|0|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
177,12|3|0|2|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
177,12|3|0|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.0,0.16,False,False
178,18|3|0|4|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
178,18|3|0|4|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
178,18|3|0|4|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
178,18|3|0|4|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.0,0.16,False,False
179,24|3|0|3|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
179,24|3|0|3|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
179,24|3|0|3|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
179,24|3|0|3|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.0,0.16,False,False
180,18|2|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
180,18|2|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
180,18|2|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
180,18|2|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
181,24|2|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
181,24|2|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
181,24|2|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
181,24|2|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
182,6|1|2|2|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
182,6|1|2|2|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
182,6|1|2|2|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
182,6|1|2|2|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
183,18|1|2|4|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
183,18|1|2|4|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
183,18|1|2|4|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
183,18|1|2|4|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
184,24|1|2|3|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
184,24|1|2|3|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
184,24|1|2|3|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
184,24|1|2|3|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
185,6|0|1|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.3333333333333333,0.16,True,True
185,6|0|1|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
185,6|0|1|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
185,6|0|1|3|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
186,18|0|2|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.3333333333333333,0.16,True,True
186,18|0|2|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
186,18|0|2|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
186,18|0|2|3|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
187,0|3|1|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
187,0|3|1|2|0|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
187,0|3|1|2|0|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
187,0|3|1|2|0|2|0|0|0,Surgery,3,True,1.0,ECOG/perf_status > 2,0.3333333333333333,0.16,True,True
188,6|3|2|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
188,6|3|2|2|0|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
188,6|3|2|2|0|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
188,6|3|2|2|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
189,12|3|2|2|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
189,12|3|2|2|0|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
189,12|3|2|2|0|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
189,12|3|2|2|0|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
190,18|3|2|4|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
190,18|3|2|4|0|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
190,18|3|2|4|0|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
